family,form,example,a,b,total,prompt,graph_id,rank,layer,position,feature,feature_id,edge_to_target,abs_edge
addition,implicit,7,4,1,5,Record: start=4; added=1; total=?,addition_implicit_7,41,25,12,11933,L25_F11933,-0.09185791015625,0.09185791015625
addition,implicit,7,4,1,5,Record: start=4; added=1; total=?,addition_implicit_7,42,24,12,16012,L24_F16012,-0.091064453125,0.091064453125
addition,implicit,7,4,1,5,Record: start=4; added=1; total=?,addition_implicit_7,43,1,7,6917,L1_F6917,-0.0902099609375,0.0902099609375
addition,implicit,7,4,1,5,Record: start=4; added=1; total=?,addition_implicit_7,44,24,12,11525,L24_F11525,-0.089111328125,0.089111328125
addition,implicit,7,4,1,5,Record: start=4; added=1; total=?,addition_implicit_7,45,24,12,1260,L24_F1260,-0.08831787109375,0.08831787109375
addition,implicit,7,4,1,5,Record: start=4; added=1; total=?,addition_implicit_7,46,1,12,14137,L1_F14137,-0.0877685546875,0.0877685546875
addition,implicit,7,4,1,5,Record: start=4; added=1; total=?,addition_implicit_7,47,25,12,2438,L25_F2438,0.08685302734375,0.08685302734375
addition,implicit,7,4,1,5,Record: start=4; added=1; total=?,addition_implicit_7,48,25,12,13185,L25_F13185,0.08367919921875,0.08367919921875
addition,implicit,7,4,1,5,Record: start=4; added=1; total=?,addition_implicit_7,49,8,12,13491,L8_F13491,-0.0809326171875,0.0809326171875
addition,implicit,7,4,1,5,Record: start=4; added=1; total=?,addition_implicit_7,50,20,12,4878,L20_F4878,-0.08026123046875,0.08026123046875
addition,implicit,7,4,1,5,Record: start=4; added=1; total=?,addition_implicit_7,51,0,12,11835,L0_F11835,0.0782470703125,0.0782470703125
addition,implicit,7,4,1,5,Record: start=4; added=1; total=?,addition_implicit_7,52,3,2,13120,L3_F13120,-0.0775146484375,0.0775146484375
addition,implicit,7,4,1,5,Record: start=4; added=1; total=?,addition_implicit_7,53,19,12,4466,L19_F4466,0.0743408203125,0.0743408203125
addition,implicit,7,4,1,5,Record: start=4; added=1; total=?,addition_implicit_7,54,14,12,5299,L14_F5299,-0.0736083984375,0.0736083984375
addition,implicit,7,4,1,5,Record: start=4; added=1; total=?,addition_implicit_7,55,23,12,10882,L23_F10882,-0.07275390625,0.07275390625
addition,implicit,7,4,1,5,Record: start=4; added=1; total=?,addition_implicit_7,56,24,12,12597,L24_F12597,-0.07061767578125,0.07061767578125
addition,implicit,7,4,1,5,Record: start=4; added=1; total=?,addition_implicit_7,57,0,6,9695,L0_F9695,0.0692138671875,0.0692138671875
addition,implicit,7,4,1,5,Record: start=4; added=1; total=?,addition_implicit_7,58,22,12,3655,L22_F3655,0.0675048828125,0.0675048828125
addition,implicit,7,4,1,5,Record: start=4; added=1; total=?,addition_implicit_7,59,24,12,12104,L24_F12104,0.06634521484375,0.06634521484375
addition,implicit,7,4,1,5,Record: start=4; added=1; total=?,addition_implicit_7,60,24,12,10182,L24_F10182,-0.0660400390625,0.0660400390625
addition,implicit,7,4,1,5,Record: start=4; added=1; total=?,addition_implicit_7,61,5,12,2267,L5_F2267,0.06304931640625,0.06304931640625
addition,implicit,7,4,1,5,Record: start=4; added=1; total=?,addition_implicit_7,62,13,12,14225,L13_F14225,0.06298828125,0.06298828125
addition,implicit,7,4,1,5,Record: start=4; added=1; total=?,addition_implicit_7,63,22,12,4751,L22_F4751,-0.06292724609375,0.06292724609375
addition,implicit,7,4,1,5,Record: start=4; added=1; total=?,addition_implicit_7,64,25,12,10880,L25_F10880,0.0628662109375,0.0628662109375
addition,implicit,7,4,1,5,Record: start=4; added=1; total=?,addition_implicit_7,65,24,12,1764,L24_F1764,0.0625,0.0625
addition,implicit,7,4,1,5,Record: start=4; added=1; total=?,addition_implicit_7,66,24,12,14431,L24_F14431,0.060943603515625,0.060943603515625
addition,implicit,7,4,1,5,Record: start=4; added=1; total=?,addition_implicit_7,67,1,12,8764,L1_F8764,0.06048583984375,0.06048583984375
addition,implicit,7,4,1,5,Record: start=4; added=1; total=?,addition_implicit_7,68,8,12,13316,L8_F13316,0.0601806640625,0.0601806640625
addition,implicit,7,4,1,5,Record: start=4; added=1; total=?,addition_implicit_7,69,18,12,12341,L18_F12341,-0.060028076171875,0.060028076171875
addition,implicit,7,4,1,5,Record: start=4; added=1; total=?,addition_implicit_7,70,25,12,11143,L25_F11143,0.059906005859375,0.059906005859375
addition,implicit,7,4,1,5,Record: start=4; added=1; total=?,addition_implicit_7,71,0,1,7695,L0_F7695,-0.059844970703125,0.059844970703125
addition,implicit,7,4,1,5,Record: start=4; added=1; total=?,addition_implicit_7,72,25,12,5207,L25_F5207,-0.059539794921875,0.059539794921875
addition,implicit,7,4,1,5,Record: start=4; added=1; total=?,addition_implicit_7,73,4,12,4193,L4_F4193,-0.05889892578125,0.05889892578125
addition,implicit,7,4,1,5,Record: start=4; added=1; total=?,addition_implicit_7,74,5,12,239,L5_F239,0.058868408203125,0.058868408203125
addition,implicit,7,4,1,5,Record: start=4; added=1; total=?,addition_implicit_7,75,1,7,7580,L1_F7580,0.058349609375,0.058349609375
addition,implicit,7,4,1,5,Record: start=4; added=1; total=?,addition_implicit_7,76,25,12,8566,L25_F8566,0.058319091796875,0.058319091796875
addition,implicit,7,4,1,5,Record: start=4; added=1; total=?,addition_implicit_7,77,4,3,5450,L4_F5450,0.056915283203125,0.056915283203125
addition,implicit,7,4,1,5,Record: start=4; added=1; total=?,addition_implicit_7,78,25,12,11195,L25_F11195,0.05645751953125,0.05645751953125
addition,implicit,7,4,1,5,Record: start=4; added=1; total=?,addition_implicit_7,79,24,12,12405,L24_F12405,0.056304931640625,0.056304931640625
addition,implicit,7,4,1,5,Record: start=4; added=1; total=?,addition_implicit_7,80,0,12,14652,L0_F14652,0.05596923828125,0.05596923828125
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,1,24,7,13541,L24_F13541,0.52685546875,0.52685546875
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,2,25,7,15920,L25_F15920,0.411376953125,0.411376953125
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,3,24,7,4350,L24_F4350,0.384765625,0.384765625
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,4,23,7,8967,L23_F8967,-0.34130859375,0.34130859375
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,5,19,7,7492,L19_F7492,0.335693359375,0.335693359375
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,6,25,7,14744,L25_F14744,0.304931640625,0.304931640625
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,7,21,7,958,L21_F958,0.2342529296875,0.2342529296875
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,8,22,7,10031,L22_F10031,0.2322998046875,0.2322998046875
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,9,24,7,5999,L24_F5999,-0.22314453125,0.22314453125
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,10,2,7,3014,L2_F3014,0.2110595703125,0.2110595703125
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,11,23,7,14355,L23_F14355,0.208251953125,0.208251953125
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,12,25,7,4717,L25_F4717,0.205078125,0.205078125
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,13,23,7,3403,L23_F3403,0.1986083984375,0.1986083984375
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,14,23,7,8901,L23_F8901,0.1890869140625,0.1890869140625
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,15,24,7,11207,L24_F11207,0.18896484375,0.18896484375
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,16,23,7,13206,L23_F13206,0.187255859375,0.187255859375
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,17,20,7,1441,L20_F1441,0.1846923828125,0.1846923828125
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,18,23,7,14350,L23_F14350,0.1795654296875,0.1795654296875
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,19,24,7,6187,L24_F6187,0.177490234375,0.177490234375
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,20,20,7,3094,L20_F3094,0.177001953125,0.177001953125
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,21,25,7,13822,L25_F13822,0.1751708984375,0.1751708984375
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,22,20,7,945,L20_F945,0.17431640625,0.17431640625
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,23,1,7,14137,L1_F14137,-0.1571044921875,0.1571044921875
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,24,0,7,13004,L0_F13004,-0.1514892578125,0.1514892578125
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,25,18,7,12210,L18_F12210,0.147216796875,0.147216796875
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,26,24,7,1677,L24_F1677,0.1431884765625,0.1431884765625
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,27,23,7,5188,L23_F5188,0.1405029296875,0.1405029296875
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,28,25,7,9028,L25_F9028,0.1273193359375,0.1273193359375
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,29,23,7,57,L23_F57,0.1256103515625,0.1256103515625
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,30,24,7,5668,L24_F5668,-0.1246337890625,0.1246337890625
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,31,21,7,13968,L21_F13968,-0.123291015625,0.123291015625
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,32,14,7,3704,L14_F3704,-0.12042236328125,0.12042236328125
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,33,23,7,363,L23_F363,0.1187744140625,0.1187744140625
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,34,21,7,14740,L21_F14740,0.117431640625,0.117431640625
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,35,22,7,3777,L22_F3777,-0.11572265625,0.11572265625
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,36,23,7,4940,L23_F4940,0.11553955078125,0.11553955078125
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,37,23,7,782,L23_F782,-0.1141357421875,0.1141357421875
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,38,17,7,15942,L17_F15942,-0.11236572265625,0.11236572265625
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,39,0,7,4196,L0_F4196,0.10888671875,0.10888671875
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,40,2,7,11080,L2_F11080,-0.1083984375,0.1083984375
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,41,23,7,51,L23_F51,-0.108154296875,0.108154296875
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,42,22,7,1234,L22_F1234,-0.10626220703125,0.10626220703125
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,43,22,7,5015,L22_F5015,0.10394287109375,0.10394287109375
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,44,25,7,7906,L25_F7906,0.1015625,0.1015625
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,45,2,7,3062,L2_F3062,-0.100341796875,0.100341796875
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,46,19,7,12505,L19_F12505,0.09967041015625,0.09967041015625
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,47,22,7,7801,L22_F7801,0.09912109375,0.09912109375
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,48,18,7,12090,L18_F12090,0.09893798828125,0.09893798828125
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,49,0,6,6200,L0_F6200,-0.098876953125,0.098876953125
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,50,22,7,11592,L22_F11592,0.09796142578125,0.09796142578125
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,51,23,7,618,L23_F618,0.09722900390625,0.09722900390625
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,52,18,7,9876,L18_F9876,0.09649658203125,0.09649658203125
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,53,0,7,762,L0_F762,0.09564208984375,0.09564208984375
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,54,25,7,9443,L25_F9443,0.09320068359375,0.09320068359375
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,55,24,7,8114,L24_F8114,-0.09295654296875,0.09295654296875
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,56,20,7,10258,L20_F10258,0.0928955078125,0.0928955078125
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,57,4,7,9777,L4_F9777,0.09259033203125,0.09259033203125
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,58,23,7,15454,L23_F15454,0.091064453125,0.091064453125
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,59,13,7,1412,L13_F1412,-0.0894775390625,0.0894775390625
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,60,24,7,3865,L24_F3865,-0.08905029296875,0.08905029296875
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,61,0,7,2053,L0_F2053,0.08758544921875,0.08758544921875
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,62,24,7,3171,L24_F3171,0.08648681640625,0.08648681640625
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,63,3,7,35,L3_F35,-0.086181640625,0.086181640625
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,64,9,7,8101,L9_F8101,0.0859375,0.0859375
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,65,23,7,6589,L23_F6589,0.08514404296875,0.08514404296875
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,66,8,7,9758,L8_F9758,-0.08380126953125,0.08380126953125
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,67,19,7,16308,L19_F16308,0.083740234375,0.083740234375
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,68,25,7,7346,L25_F7346,0.08221435546875,0.08221435546875
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,69,25,7,4752,L25_F4752,-0.08087158203125,0.08087158203125
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,70,22,7,13111,L22_F13111,-0.080322265625,0.080322265625
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,71,24,7,14654,L24_F14654,0.07843017578125,0.07843017578125
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,72,4,7,6632,L4_F6632,0.078369140625,0.078369140625
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,73,22,7,10146,L22_F10146,0.078369140625,0.078369140625
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,74,1,7,1412,L1_F1412,-0.07745361328125,0.07745361328125
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,75,25,7,12771,L25_F12771,0.07684326171875,0.07684326171875
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,76,15,7,892,L15_F892,0.07647705078125,0.07647705078125
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,77,25,7,11933,L25_F11933,-0.07598876953125,0.07598876953125
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,78,19,7,9773,L19_F9773,0.0758056640625,0.0758056640625
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,79,20,7,4403,L20_F4403,0.0736083984375,0.0736083984375
subtraction,explicit,0,3,1,2,calc: 3-1=,subtraction_explicit_0,80,25,7,7426,L25_F7426,0.07196044921875,0.07196044921875
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,1,24,16,13541,L24_F13541,0.55322265625,0.55322265625
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,2,25,16,13822,L25_F13822,0.4736328125,0.4736328125
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,3,25,16,15920,L25_F15920,0.442626953125,0.442626953125
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,4,21,16,157,L21_F157,-0.43017578125,0.43017578125
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,5,25,16,14744,L25_F14744,0.41015625,0.41015625
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,6,0,16,13004,L0_F13004,-0.35986328125,0.35986328125
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,7,21,16,11951,L21_F11951,-0.348388671875,0.348388671875
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,8,25,16,4717,L25_F4717,0.3408203125,0.3408203125
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,9,19,16,13246,L19_F13246,0.292236328125,0.292236328125
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,10,21,16,7090,L21_F7090,-0.276611328125,0.276611328125
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,11,24,16,15454,L24_F15454,0.275390625,0.275390625
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,12,1,16,1412,L1_F1412,-0.265380859375,0.265380859375
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,13,19,16,1752,L19_F1752,-0.2459716796875,0.2459716796875
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,14,24,16,5668,L24_F5668,-0.2406005859375,0.2406005859375
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,15,18,16,11589,L18_F11589,-0.22705078125,0.22705078125
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,16,0,16,6688,L0_F6688,-0.2110595703125,0.2110595703125
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,17,4,16,8364,L4_F8364,-0.2105712890625,0.2105712890625
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,18,23,16,8967,L23_F8967,-0.1993408203125,0.1993408203125
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,19,25,16,3204,L25_F3204,-0.1915283203125,0.1915283203125
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,20,23,16,13674,L23_F13674,-0.182373046875,0.182373046875
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,21,15,9,10081,L15_F10081,0.176513671875,0.176513671875
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,22,0,16,1569,L0_F1569,0.1689453125,0.1689453125
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,23,18,16,3012,L18_F3012,-0.16650390625,0.16650390625
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,24,24,16,7270,L24_F7270,-0.161376953125,0.161376953125
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,25,15,16,12499,L15_F12499,-0.146484375,0.146484375
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,26,22,16,5015,L22_F5015,0.1453857421875,0.1453857421875
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,27,2,16,11080,L2_F11080,-0.13720703125,0.13720703125
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,28,1,16,14137,L1_F14137,-0.128173828125,0.128173828125
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,29,24,16,1260,L24_F1260,-0.12493896484375,0.12493896484375
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,30,23,16,13770,L23_F13770,0.12176513671875,0.12176513671875
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,31,3,16,3161,L3_F3161,-0.1204833984375,0.1204833984375
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,32,22,16,16256,L22_F16256,-0.11328125,0.11328125
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,33,4,16,13911,L4_F13911,0.10443115234375,0.10443115234375
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,34,24,16,483,L24_F483,0.1016845703125,0.1016845703125
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,35,18,16,1896,L18_F1896,-0.09832763671875,0.09832763671875
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,36,25,16,12772,L25_F12772,0.09521484375,0.09521484375
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,37,25,16,475,L25_F475,0.09075927734375,0.09075927734375
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,38,20,16,4878,L20_F4878,-0.09063720703125,0.09063720703125
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,39,16,16,2266,L16_F2266,-0.09051513671875,0.09051513671875
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,40,23,16,6819,L23_F6819,0.0902099609375,0.0902099609375
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,41,23,16,57,L23_F57,0.09002685546875,0.09002685546875
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,42,22,16,2594,L22_F2594,0.08905029296875,0.08905029296875
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,43,20,16,10007,L20_F10007,-0.08831787109375,0.08831787109375
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,44,18,16,14961,L18_F14961,0.08819580078125,0.08819580078125
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,45,17,16,539,L17_F539,0.08770751953125,0.08770751953125
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,46,18,16,14030,L18_F14030,-0.08587646484375,0.08587646484375
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,47,0,11,5406,L0_F5406,0.08514404296875,0.08514404296875
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,48,0,16,12044,L0_F12044,0.083984375,0.083984375
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,49,17,16,2510,L17_F2510,0.08343505859375,0.08343505859375
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,50,15,16,12472,L15_F12472,-0.0833740234375,0.0833740234375
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,51,0,16,7898,L0_F7898,-0.083251953125,0.083251953125
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,52,15,16,4571,L15_F4571,0.08154296875,0.08154296875
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,53,16,16,12667,L16_F12667,-0.08154296875,0.08154296875
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,54,25,16,9695,L25_F9695,-0.081298828125,0.081298828125
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,55,0,2,15499,L0_F15499,-0.0804443359375,0.0804443359375
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,56,23,16,14623,L23_F14623,0.07904052734375,0.07904052734375
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,57,24,16,16012,L24_F16012,-0.07763671875,0.07763671875
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,58,18,16,6065,L18_F6065,-0.0775146484375,0.0775146484375
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,59,0,16,10127,L0_F10127,-0.07708740234375,0.07708740234375
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,60,17,16,7221,L17_F7221,0.07354736328125,0.07354736328125
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,61,19,16,3346,L19_F3346,0.0732421875,0.0732421875
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,62,24,16,7805,L24_F7805,0.07318115234375,0.07318115234375
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,63,1,16,9741,L1_F9741,-0.07305908203125,0.07305908203125
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,64,20,16,12233,L20_F12233,-0.0704345703125,0.0704345703125
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,65,9,16,12151,L9_F12151,0.0704345703125,0.0704345703125
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,66,19,16,5872,L19_F5872,-0.06976318359375,0.06976318359375
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,67,24,16,921,L24_F921,-0.069580078125,0.069580078125
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,68,25,16,8566,L25_F8566,0.0694580078125,0.0694580078125
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,69,23,16,7744,L23_F7744,-0.06878662109375,0.06878662109375
subtraction,applied,1,4,2,2,A shelf has 4 books and 2 are removed. How many remain?,subtraction_applied_1,70,9,16,65,L9_F65,-0.068603515625,0.068603515625
